institution_id,source_id,category,normalized_category,name,normalized_name,address,normalized_address,phone,bed_count,managing_authority,managing_authority_phone,mental_health_type,active_status,source_status,primary_source,primary_source_reference_date,created_at,updated_at
wonju:13194537,13194537,의료기기판매업소,의료기기판매업소,이젠글로벌주식회사,이젠글로벌주식회사,"강원특별자치도 원주시 천사로 12, 성우프라자 3층 303호 (단계동)","강원특별자치도 원주시 천사로 12, 성우프라자 3층 303호",,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194538,13194538,의료기기판매업소,의료기기판매업소,세라젬웰카페 원주단계점,세라젬웰카페원주단계점,"강원특별자치도 원주시 봉화로 35, 1층 (단계동)",강원특별자치도 원주시 봉화로 35,,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194539,13194539,의료기기판매업소,의료기기판매업소,현명한내일,현명한내일,"강원특별자치도 원주시 월운정안길 7, 2층 (반곡동)",강원특별자치도 원주시 월운정안길 7,,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194540,13194540,의료기기판매업소,의료기기판매업소,지앤메디바디닥터,지앤메디바디닥터,"강원특별자치도 원주시 이화5길 27, 101호 (단계동)",강원특별자치도 원주시 이화5길 27,,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194541,13194541,의료기기판매업소,의료기기판매업소,가나산업,가나산업,강원특별자치도 원주시 월운정안길 5 (반곡동),강원특별자치도 원주시 월운정안길 5,033-764-0326,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194542,13194542,의료기기판매업소,의료기기판매업소,주식회사수공메디케어,주식회사수공메디케어,"강원특별자치도 원주시 치악고교길 77, 201호 (관설동)",강원특별자치도 원주시 치악고교길 77,,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194543,13194543,의료기기판매업소,의료기기판매업소,원주총판,원주총판,"강원특별자치도 원주시 평원로 76, 1층 1호 (평원동)",강원특별자치도 원주시 평원로 76,033-731-3983,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194544,13194544,의료기기판매업소,의료기기판매업소,성지의료기,성지의료기,"강원특별자치도 원주시 중앙로 21, 1층 (인동)",강원특별자치도 원주시 중앙로 21,,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194545,13194545,의료기기판매업소,의료기기판매업소,아메디오,아메디오,"강원특별자치도 원주시 흥업면 무수막1길 5, 1동",강원특별자치도 원주시 흥업면 무수막1길 5,,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194546,13194546,의료기기판매업소,의료기기판매업소,봉수아,봉수아,"강원특별자치도 원주시 지정면 신지정로 153-20, 1층",강원특별자치도 원주시 지정면 신지정로 153-20,,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194547,13194547,의료기기판매업소,의료기기판매업소,진성,진성,"강원특별자치도 원주시 원문로137번길 27, 1층 (단계동)",강원특별자치도 원주시 원문로137번길 27,,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194548,13194548,의료기기판매업소,의료기기판매업소,(주)나우메디텍,주나우메디텍,"강원특별자치도 원주시 판부면 서곡길 247, 202호",강원특별자치도 원주시 판부면 서곡길 247,033-743-5907,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194549,13194549,의료기기판매업소,의료기기판매업소,비에프강원,비에프강원,"강원특별자치도 원주시 늘품로 120-6, 1층 2호 (단구동)",강원특별자치도 원주시 늘품로 120-6,,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194550,13194550,의료기기판매업소,의료기기판매업소,해가쨍,해가쨍,"강원특별자치도 원주시 지정면 조엄로 391, 131동 1804호 (이지더원 어반포레)",강원특별자치도 원주시 지정면 조엄로 391,,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194551,13194551,의료기기판매업소,의료기기판매업소,다시봄바이오텍,다시봄바이오텍,"강원특별자치도 원주시 판부면 서곡길 329-1, 2층",강원특별자치도 원주시 판부면 서곡길 329-1,,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194552,13194552,의료기기판매업소,의료기기판매업소,개미와베짱이,개미와베짱이,"강원특별자치도 원주시 무실로12번길 12, 2층 (일산동)",강원특별자치도 원주시 무실로12번길 12,033-762-7298,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194553,13194553,의료기기판매업소,의료기기판매업소,원동대리점,원동대리점,"강원특별자치도 원주시 무실로 61, 1층 (원동)",강원특별자치도 원주시 무실로 61,,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194554,13194554,의료기기판매업소,의료기기판매업소,현대의료기원주점,현대의료기원주점,"강원특별자치도 원주시 호저면 원문로 668-8, 1층",강원특별자치도 원주시 호저면 원문로 668-8,033-747-2727,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194555,13194555,의료기기판매업소,의료기기판매업소,데일리뱅크,데일리뱅크,"강원특별자치도 원주시 한지공원길 202, 102호 (단계동)",강원특별자치도 원주시 한지공원길 202,031-291-4008,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194556,13194556,의료기기판매업소,의료기기판매업소,티앤에스주식회사,티앤에스주식회사,"강원특별자치도 원주시 서원대로 500, 원주프리미엄아울렛 3층 F304마호 (단구동)","강원특별자치도 원주시 서원대로 500, 원주프리미엄아울렛 3층 F304마호",,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194557,13194557,의료기기판매업소,의료기기판매업소,리엘라,리엘라,"강원특별자치도 원주시 평원로 59, 2층 (중앙동)",강원특별자치도 원주시 평원로 59,033-746-7402,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194558,13194558,의료기기판매업소,의료기기판매업소,(주)포엠,주포엠,강원특별자치도 원주시 판부면 안담길 43,강원특별자치도 원주시 판부면 안담길 43,033-746-1848,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194559,13194559,의료기기판매업소,의료기기판매업소,SN코스메틱,sn코스메틱,"강원특별자치도 원주시 남원로602번길 30, 2층 (개운동)",강원특별자치도 원주시 남원로602번길 30,033-763-3919,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194560,13194560,의료기기판매업소,의료기기판매업소,다팜몰,다팜몰,"강원특별자치도 원주시 우산초교길 25, 1층 (우산동)",강원특별자치도 원주시 우산초교길 25,033-731-8985,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194561,13194561,의료기기판매업소,의료기기판매업소,천테크주식회사,천테크주식회사,"강원특별자치도 원주시 건강로 23, 305호 (반곡동)",강원특별자치도 원주시 건강로 23,070-4772-2900,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194562,13194562,의료기기판매업소,의료기기판매업소,화영메디칼,화영메디칼,"강원특별자치도 원주시 서원대로 500, 원주프리미엄아울렛 3층 333호 (단구동)","강원특별자치도 원주시 서원대로 500, 원주프리미엄아울렛 3층 333호",,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194563,13194563,의료기기판매업소,의료기기판매업소,실버케어마트,실버케어마트,강원특별자치도 원주시 남원로 637-1 (명륜동),강원특별자치도 원주시 남원로 637-1,,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194564,13194564,의료기기판매업소,의료기기판매업소,(주)에이원,주에이원,"강원특별자치도 원주시 능라동길 75, 5층 (무실동)",강원특별자치도 원주시 능라동길 75,033-813-2777,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194565,13194565,의료기기판매업소,의료기기판매업소,잔별바이오,잔별바이오,"강원특별자치도 원주시 지정면 무릉로 43, 2층 219호",강원특별자치도 원주시 지정면 무릉로 43,,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194566,13194566,의료기기판매업소,의료기기판매업소,(주)삼대,주삼대,"강원특별자치도 원주시 무실로 158, 3층 (단계동)",강원특별자치도 원주시 무실로 158,033-734-0203,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194567,13194567,의료기기판매업소,의료기기판매업소,(주)드론메디칼,주드론메디칼,"강원특별자치도 원주시 봉대길 20-5, 1층 (행구동)",강원특별자치도 원주시 봉대길 20-5,033-766-0946,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194568,13194568,의료기기판매업소,의료기기판매업소,주식회사강원토탈기업,주식회사강원토탈기업,"강원특별자치도 원주시 오성마을길 63-25, 상가동 201-248호 (단구동, 원주단구 내안애카운티 에듀파크 1단지)","강원특별자치도 원주시 오성마을길 63-25, 상가동 201-248호",070-4772-2900,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194569,13194569,의료기기판매업소,의료기기판매업소,델타메디칼,델타메디칼,"강원특별자치도 원주시 토지길 4, 201호 (단구동)",강원특별자치도 원주시 토지길 4,,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194570,13194570,의료기기판매업소,의료기기판매업소,(주)중부이피에스산업,주중부이피에스산업,"강원특별자치도 원주시 판부면 매봉길 42-4, 1층",강원특별자치도 원주시 판부면 매봉길 42-4,033-762-3618,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194571,13194571,의료기기판매업소,의료기기판매업소,(주)포스테크,주포스테크,"강원특별자치도 원주시 우산로 278, 원주기계공구단지 가동 203,204호 (우산동)","강원특별자치도 원주시 우산로 278, 원주기계공구단지 가동 203",033-732-8200,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194572,13194572,의료기기판매업소,의료기기판매업소,브라운의료기기,브라운의료기기,"강원특별자치도 원주시 서원대로 170, 재영빌딩 5층 (단계동)","강원특별자치도 원주시 서원대로 170, 재영빌딩 5층",,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194573,13194573,의료기기판매업소,의료기기판매업소,(주)에스원원주지사,주에스원원주지사,"강원특별자치도 원주시 판부면 매봉길 18, 하이얏트뷔페 3층","강원특별자치도 원주시 판부면 매봉길 18, 하이얏트뷔페 3층",1588-3112,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194574,13194574,의료기기판매업소,의료기기판매업소,에스엔와이,에스엔와이,"강원특별자치도 원주시 개운3길 4, 1층 (개운동)",강원특별자치도 원주시 개운3길 4,,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194575,13194575,의료기기판매업소,의료기기판매업소,뉴톤보청기원주지사,뉴톤보청기원주지사,"강원특별자치도 원주시 시청로 36, 시티타워 101호 (무실동)","강원특별자치도 원주시 시청로 36, 시티타워 101호",,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194576,13194576,의료기기판매업소,의료기기판매업소,원주축산농협하나로마트,원주축산농협하나로마트,"강원특별자치도 원주시 원일로 233, 1층 (학성동)",강원특별자치도 원주시 원일로 233,033-738-0000,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194577,13194577,의료기기판매업소,의료기기판매업소,라온라이프케어,라온라이프케어,"강원특별자치도 원주시 흥업면 사제로 539, 하늘원장례예식장 1층","강원특별자치도 원주시 흥업면 사제로 539, 하늘원장례예식장 1층",,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194578,13194578,의료기기판매업소,의료기기판매업소,클럽밸런스5 원주단구점,클럽밸런스5원주단구점,"강원특별자치도 원주시 남원로534번길 18, 원주축협남부지점 2층 (단구동)","강원특별자치도 원주시 남원로534번길 18, 원주축협남부지점 2층",033-765-6626,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194579,13194579,의료기기판매업소,의료기기판매업소,(주)바디프랜드원주,주바디프랜드원주,"강원특별자치도 원주시 능라동길 51, 1층 101호 (무실동)",강원특별자치도 원주시 능라동길 51,033-743-8991,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194580,13194580,의료기기판매업소,의료기기판매업소,(주)망고트레블,주망고트레블,"강원특별자치도 원주시 원문로100번길 2-39, 1층 (단계동)",강원특별자치도 원주시 원문로100번길 2-39,033-765-9096,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194581,13194581,의료기기판매업소,의료기기판매업소,서우에스앤티,서우에스앤티,강원특별자치도 원주시 구곡길 10-39 (단구동),강원특별자치도 원주시 구곡길 10-39,,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194582,13194582,의료기기판매업소,의료기기판매업소,언니들의봄날,언니들의봄날,"강원특별자치도 원주시 양지로 80, 115호 (반곡동)",강원특별자치도 원주시 양지로 80,,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194583,13194583,의료기기판매업소,의료기기판매업소,베스트바이,베스트바이,"강원특별자치도 원주시 행구로 173-9, 1층 (행구동)",강원특별자치도 원주시 행구로 173-9,,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194584,13194584,의료기기판매업소,의료기기판매업소,주식회사이내풍,주식회사이내풍,"강원특별자치도 원주시 치악로 1786, 5층 (개운동)",강원특별자치도 원주시 치악로 1786,033-764-2757,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194585,13194585,의료기기판매업소,의료기기판매업소,주식회사스타일강,주식회사스타일강,"강원특별자치도 원주시 오성마을길 63-25, 상가동 201-247호 (단구동, 원주단구 내안애카운티 에듀파크 1단지)","강원특별자치도 원주시 오성마을길 63-25, 상가동 201-247호",,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194586,13194586,의료기기판매업소,의료기기판매업소,주식회사다솜,주식회사다솜,"강원특별자치도 원주시 오성마을길 63-25, 201-246호 (단구동, 원주단구 내안애카운티 에듀파크 1단지)","강원특별자치도 원주시 오성마을길 63-25, 201-246호",052-255-5711,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194587,13194587,의료기기판매업소,의료기기판매업소,놀깨교육,놀깨교육,"강원특별자치도 원주시 강변로 435-1, 1층 (개운동)",강원특별자치도 원주시 강변로 435-1,033-764-3258,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194588,13194588,의료기기판매업소,의료기기판매업소,유한책임회사 남산,유한책임회사남산,"강원특별자치도 원주시 만대공원길 59, 3층 (무실동)",강원특별자치도 원주시 만대공원길 59,,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194589,13194589,의료기기판매업소,의료기기판매업소,투플로어커피(2F Coffee),투플로어커피2fcoffee,"강원특별자치도 원주시 서원대로 125-1, 2층 (단계동)",강원특별자치도 원주시 서원대로 125-1,,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194590,13194590,의료기기판매업소,의료기기판매업소,헬스케어,헬스케어,"강원특별자치도 원주시 흥양로51번길 40, 104동 601호 (태장동, 이안원주어반파크아파트)",강원특별자치도 원주시 흥양로51번길 40,033-764-1956,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194591,13194591,의료기기판매업소,의료기기판매업소,소비더즈,소비더즈,강원특별자치도 원주시 치악로 1608 (단구동),강원특별자치도 원주시 치악로 1608,,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194592,13194592,의료기기판매업소,의료기기판매업소,씨제이올리브영(주)원주기업도시점,씨제이올리브영주원주기업도시점,"강원특별자치도 원주시 지정면 신지정로 322, 1층 106~109호",강원특별자치도 원주시 지정면 신지정로 322,,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194593,13194593,의료기기판매업소,의료기기판매업소,세경테크,세경테크,"강원특별자치도 원주시 강변로 435-1, 1층 (개운동)",강원특별자치도 원주시 강변로 435-1,,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194594,13194594,의료기기판매업소,의료기기판매업소,주식회사일신비앤티,주식회사일신비앤티,"강원특별자치도 원주시 남원로 492-16, 2층 (단구동)",강원특별자치도 원주시 남원로 492-16,,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194595,13194595,의료기기판매업소,의료기기판매업소,주식회사스마트바이오,주식회사스마트바이오,"강원특별자치도 원주시 오성마을길 63-25, 201-245호 (단구동, 원주단구 내안애카운티 에듀파크 1단지)","강원특별자치도 원주시 오성마을길 63-25, 201-245호",070-4772-3010,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194596,13194596,의료기기판매업소,의료기기판매업소,씨엔에이(CNA)원주점,씨엔에이cna원주점,"강원특별자치도 원주시 중앙시장길 38, 1~2층 (중앙동)","강원특별자치도 원주시 중앙시장길 38, 1~2층",033-744-0118,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194597,13194597,의료기기판매업소,의료기기판매업소,온누리헬스케어원주센터,온누리헬스케어원주센터,"강원특별자치도 원주시 무실로 8, 5층 (일산동)",강원특별자치도 원주시 무실로 8,033-743-7862,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194598,13194598,의료기기판매업소,의료기기판매업소,제이엔케이메디칼,제이엔케이메디칼,"강원특별자치도 원주시 북원상가길 13, 북원상가 2-52호 (태장동)","강원특별자치도 원주시 북원상가길 13, 북원상가 2-52호",070-8831-3344,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194599,13194599,의료기기판매업소,의료기기판매업소,바디닥터원주시단구대리점,바디닥터원주시단구대리점,"강원특별자치도 원주시 천매봉길 63, 1층 (단구동)",강원특별자치도 원주시 천매봉길 63,033-764-5036,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194600,13194600,의료기기판매업소,의료기기판매업소,위원팜,위원팜,"강원특별자치도 원주시 시청로 22, 리젠트프라자 2층 203(B-15)호 (무실동)","강원특별자치도 원주시 시청로 22, 리젠트프라자 2층 203호",,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194601,13194601,의료기기판매업소,의료기기판매업소,주식회사 와이에치데어리(YH Dairy),주식회사와이에치데어리yhdairy,강원특별자치도 원주시 지정면 월송석화로 276-1,강원특별자치도 원주시 지정면 월송석화로 276-1,,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194602,13194602,의료기기판매업소,의료기기판매업소,가람통상,가람통상,"강원특별자치도 원주시 치악로 1649-2, 1층 (단구동)",강원특별자치도 원주시 치악로 1649-2,,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194603,13194603,의료기기판매업소,의료기기판매업소,힘스메디칼,힘스메디칼,"강원특별자치도 원주시 중평길 75, 1층 (평원동)",강원특별자치도 원주시 중평길 75,,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194604,13194604,의료기기판매업소,의료기기판매업소,수연메디칼,수연메디칼,"강원특별자치도 원주시 미래로 15, 115-A호 (반곡동)","강원특별자치도 원주시 미래로 15, 115-A호",,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194605,13194605,의료기기판매업소,의료기기판매업소,(주)동아사무기와알파문구,주동아사무기와알파문구,"강원특별자치도 원주시 능라동길 35, 104,105,604호 (무실동)","강원특별자치도 원주시 능라동길 35, 104,105",033-743-4000,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194606,13194606,의료기기판매업소,의료기기판매업소,(주)연일그린이엔씨,주연일그린이엔씨,"강원특별자치도 원주시 북원상가길 13, 북원상가 2층 33호 (태장동)","강원특별자치도 원주시 북원상가길 13, 북원상가 2층 33호",033-734-7397,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194607,13194607,의료기기판매업소,의료기기판매업소,골드메디,골드메디,"강원특별자치도 원주시 소초면 치악로 2447, 1동 1층",강원특별자치도 원주시 소초면 치악로 2447,033-746-8871,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194608,13194608,의료기기판매업소,의료기기판매업소,주식회사마이뉴런,주식회사마이뉴런,"강원특별자치도 원주시 서원대로 500, 원주프리미엄아울렛 3층 F304호 (단구동)","강원특별자치도 원주시 서원대로 500, 원주프리미엄아울렛 3층 F304호",,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194609,13194609,의료기기판매업소,의료기기판매업소,스파인케어중부총판,스파인케어중부총판,"강원특별자치도 원주시 판부면 오성마을길 67-9, 1층",강원특별자치도 원주시 판부면 오성마을길 67-9,033-766-9895,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194610,13194610,의료기기판매업소,의료기기판매업소,로드케어복지용구,로드케어복지용구,"강원특별자치도 원주시 구곡길 57-6, 1층 (단구동)",강원특별자치도 원주시 구곡길 57-6,,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194611,13194611,의료기기판매업소,의료기기판매업소,핫톡스,핫톡스,"강원특별자치도 원주시 원일로 90-1, 2층 (중앙동)",강원특별자치도 원주시 원일로 90-1,033-748-9004,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194612,13194612,의료기기판매업소,의료기기판매업소,힐스템기업도시점,힐스템기업도시점,"강원특별자치도 원주시 지정면 신지정로 153-34, 1층",강원특별자치도 원주시 지정면 신지정로 153-34,033-744-4747,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194613,13194613,의료기기판매업소,의료기기판매업소,에어크린시스템,에어크린시스템,"강원특별자치도 원주시 남원로 659, 2층 (명륜동)",강원특별자치도 원주시 남원로 659,,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194614,13194614,의료기기판매업소,의료기기판매업소,진의료기,진의료기,"강원특별자치도 원주시 중앙로 155, 1층 (중앙동)",강원특별자치도 원주시 중앙로 155,,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194615,13194615,의료기기판매업소,의료기기판매업소,힐스템명륜지점,힐스템명륜지점,"강원특별자치도 원주시 단구로 81, 1층 (단계동)",강원특별자치도 원주시 단구로 81,033-731-2300,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194616,13194616,의료기기판매업소,의료기기판매업소,애플,애플,"강원특별자치도 원주시 중앙로 86, 2층 203호 (중앙동)",강원특별자치도 원주시 중앙로 86,031-632-5555,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194617,13194617,의료기기판매업소,의료기기판매업소,민트산업,민트산업,"강원특별자치도 원주시 이화1길 45-12, 1층 (단계동)",강원특별자치도 원주시 이화1길 45-12,,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194618,13194618,의료기기판매업소,의료기기판매업소,한국글로벌산업,한국글로벌산업,"강원특별자치도 원주시 이화1길 45-12, 1층 (단계동)",강원특별자치도 원주시 이화1길 45-12,,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
wonju:13194619,13194619,의료기기판매업소,의료기기판매업소,엠제이메디칼,엠제이메디칼,"강원특별자치도 원주시 라옹정길 51-7, 3층 (관설동)",강원특별자치도 원주시 라옹정길 51-7,,,,,,active,current_master,wonju_health_medical_2026,2026,2026-07-15T21:05:52+09:00,2026-07-15T21:05:52+09:00
