institution_id,source_dataset,source_filename,source_reference_date,source_row_number,source_name,source_address,source_phone,source_category,matched_by,match_confidence,imported_at
wonju:13193026,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,211,서울에이스치과의원,"강원특별자치도 원주시 태장둔치길 55, 2층 (태장동)",033-746-2842,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13193027,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,212,스카이치과의원,"강원특별자치도 원주시 원일로 57, 4층 (원동, 마노벨라빌딩)",033-761-2842,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192726,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,213,연세봄재활의학과의원,"강원특별자치도 원주시 무실로 113, 원동프라자 2층, 3층 (원동)",033-762-0330,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192727,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,214,유로진비뇨기과의원,"강원특별자치도 원주시 서원대로 184, 새동빌딩 2층 (단계동)",033-734-7752,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192906,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,215,화평당한의원,강원특별자치도 원주시 행구로 115 (봉산동),033-734-0550,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192907,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,216,이현주한의원,강원특별자치도 원주시 귀래면 운계다둔길 113-7,033-765-7510,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13193028,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,217,원주샘치과의원,"강원특별자치도 원주시 치악로 1793, 3층 (개운동, 농협)",033-764-7878,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192728,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,218,원주마디정형외과의원,"강원특별자치도 원주시 서원대로 502, 3층 (단구동, 골드프라자)",033-765-0810,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192908,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,219,으뜸한의원,"강원특별자치도 원주시 중앙시장길 11, 2층 3-3호 (중앙동, 자유시장상가)",033-734-1211,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192909,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,220,명륜한의원,"강원특별자치도 원주시 예술관길 25, 상가동 109,111,112,201호 (명륜동, 명륜2단지아파트)",033-765-1275,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13193029,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,221,프렌즈치과의원,강원특별자치도 원주시 북원로 2701 (가현동),033-745-2858,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192729,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,222,Dr. 구의원,"강원특별자치도 원주시 서원대로 392, 3층 (단구동, 스타프라자)",033-766-2535,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192730,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,223,임수빈내과의원,강원특별자치도 원주시 시청로 98 (무실동),033-743-2266,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192910,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,224,유앤미한의원,"강원특별자치도 원주시 흥양로51번길 1, 2층 (태장동)",033-735-7597,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192731,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,225,청담심스성형외과의원,"강원특별자치도 원주시 남원로534번길 6 (단구동, 이룸빌딩)",033-763-6688,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13193030,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,226,하얀이치과의원,강원특별자치도 원주시 능라동길 3 (무실동),033-747-2875,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192911,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,227,선율당한의원,강원특별자치도 원주시 치악로 1507 (관설동),033-765-4859,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192912,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,228,치악산한의원,강원특별자치도 원주시 소초면 서동로 46,033-732-5630,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192913,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,229,생명수한의원,"강원특별자치도 원주시 원일로 135, 2층 (일산동)",033-746-1075,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13193031,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,230,문막애치과의원,"강원특별자치도 원주시 문막읍 왕건로 81, 동화빌딩 201호",033-746-2275,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13193032,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,231,엔치과의원,"강원특별자치도 원주시 남원로 669, 2층 (명륜동)",033-763-2866,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192914,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,232,원주함소아한의원,"강원특별자치도 원주시 서원대로 396, 306,307호 (단구동)",033-764-5475,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192915,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,233,백두한의원,"강원특별자치도 원주시 원일로 151, 2층 (일산동)",033-748-1020,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192732,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,234,뉴코웰이비인후과의원,"강원특별자치도 원주시 단구로 351, 3층 (단구동)",033-765-9559,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192916,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,235,부론한의원,강원특별자치도 원주시 부론면 법천시장길 55-2,033-733-9618,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192733,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,236,율산부인과의원,"강원특별자치도 원주시 능라동길 61, 8층 (무실동, 정한타워)",033-765-0655,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13193033,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,237,고은아이치과의원,"강원특별자치도 원주시 서원대로 408, 203호 (단구동, 광장빌딩)",033-766-7528,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13193034,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,238,연세스카이치과의원,"강원특별자치도 원주시 단구로 395, 2층 (단구동)",033-761-2875,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192917,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,239,천일한의원,"강원특별자치도 원주시 신림면 치악로 37, 1층",033-762-5177,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13193035,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,240,서울인성치과의원,"강원특별자치도 원주시 흥업면 남원로 57, 3, 4층",033-766-2879,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13193036,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,241,원주웰치과의원,"강원특별자치도 원주시 시청로 80, 3층 301호 (무실동, 쎈터프라자)",033-735-2275,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192918,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,242,정운기한의원,"강원특별자치도 원주시 시청로 80, 쎈터프라자 302,304,305호 (무실동)",033-734-1020,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192734,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,243,중앙의원,"강원특별자치도 원주시 평원로 63, 2,5층 (중앙동)",033-733-2277,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192919,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,244,백록담한의원,강원특별자치도 원주시 개봉교길 9 (개운동),033-763-7555,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13193037,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,245,로스윌서울이싫어내려온치과의원,"강원특별자치도 원주시 서원대로 410 (단구동, 한솔프라자)",033-765-2851,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192735,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,246,퀸스영상의학과의원,"강원특별자치도 원주시 무실로12번길 24, 3층 (일산동)",033-733-7575,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192736,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,247,연세남부정형외과의원,"강원특별자치도 원주시 치악로 1788 (개운동, 동원주새마을금고)",033-761-9128,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192920,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,248,다다함한방내과한의원,"강원특별자치도 원주시 시청로 36, 1층 (무실동)",033-766-7510,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192921,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,249,하나한의원,"강원특별자치도 원주시 치악로 1965, 2층 (태장동)",033-735-7510,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192737,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,250,아나파마취통증의학과의원,"강원특별자치도 원주시 봉화로 22, 302호 (단계동, 더파크타워)",033-744-3123,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13193038,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,251,신호드림치과의원,강원특별자치도 원주시 치악로 1965 (태장동),033-735-2836,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192738,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,252,연세수비뇨기과의원,강원특별자치도 원주시 서원대로 163 (단계동),033-747-6932,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13193039,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,253,굿모닝치과의원,"강원특별자치도 원주시 입춘로 110, 3층 307호 (반곡동)",033-747-7527,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192739,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,254,희망정형외과의원,"강원특별자치도 원주시 시청로 84, 4층 (무실동, 애드피아빌딩)",033-743-2575,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13193040,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,255,e-플란트미래치과의원,"강원특별자치도 원주시 서원대로 383, 4층 (개운동, 한신플라자)",033-764-7528,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192740,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,256,연세탑이비인후과의원,"강원특별자치도 원주시 혁신로 55, 207호 (반곡동)",033-743-5075,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192741,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,257,강훈소아청소년과의원,"강원특별자치도 원주시 입춘로 110 (반곡동, 파라다이스프라자 301,302호)",033-744-7579,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192742,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,258,연세장상민재활의학과의원,"강원특별자치도 원주시 문막읍 문막시장1길 39, 2~3층",033-742-2473,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192743,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,259,박동훈내과의원,"강원특별자치도 원주시 봉화로 22, 6층 (단계동, 더파크타워)",033-746-7588,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192922,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,260,경희미려한의원,"강원특별자치도 원주시 서원대로 406, 4층 (단구동, 리더스타워)",033-744-8575,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192923,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,261,문막한의원,강원특별자치도 원주시 문막읍 문막시장1길 9,033-735-8575,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192744,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,262,편안한마취통증의학과의원,"강원특별자치도 원주시 남원로 671, 4층 (명륜동)",033-766-8275,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192745,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,263,연세소울정신건강의학과의원,"강원특별자치도 원주시 능라동길 3 (무실동, 5층 501호)",033-762-9960,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192746,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,264,안아픈세상의원,강원특별자치도 원주시 판부면 남원로 380-1,033-764-5577,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192747,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,265,연세맑은내과의원,"강원특별자치도 원주시 남원로 528-31, 신세계프라자 303,304,305,306,307,308호 (단구동)",033-765-3200,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13193041,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,266,연세프라임치과의원,"강원특별자치도 원주시 서원대로 406, 4층 (단구동, 리더스타워)",033-765-7928,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192748,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,267,원주밝은안과의원,"강원특별자치도 원주시 서원대로 406, 5층 (단구동, 리더스타워)",033-766-9000,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192924,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,268,행복한의원,"강원특별자치도 원주시 예술관길 28-1, 1층 (명륜동)",033-765-3533,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192749,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,269,아름다운산부인과의원,"강원특별자치도 원주시 봉화로 10, 2층 (단계동)",033-747-8855,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192925,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,270,동아한의원,강원특별자치도 원주시 치악로 1592 (단구동),033-765-3663,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192750,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,271,연세프라임안과의원,"강원특별자치도 원주시 원일로 89, 대림빌딩 2층 (일산동)",033-731-2753,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13193042,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,272,고운치과교정과치과의원,"강원특별자치도 원주시 서원대로 408, 501,502호 (단구동, 광장빌딩)",033-761-2804,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192926,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,273,총통한의원,"강원특별자치도 원주시 능라동길 59, 5층 (무실동, 정한프라자)",033-765-2228,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13193043,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,274,연세아이편한치과의원,"강원특별자치도 원주시 능라동길 51, 617호 (무실동)",033-744-5275,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192927,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,275,당유위한의원,"강원특별자치도 원주시 서원대로 392, 4층 (단구동, 스타프라자)",033-766-2295,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13193044,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,276,원주STM치과의원,"강원특별자치도 원주시 능라동길 63, 5층 502~503호 (무실동)",033-734-2872,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192928,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,277,소나무한의원,"강원특별자치도 원주시 평원로 58, 2층 (평원동)",033-765-5775,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192929,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,278,당청운한의원,"강원특별자치도 원주시 시청로 3, 207-208호 (무실동)",033-742-1042,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192751,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,279,연세순풍산부인과의원,강원특별자치도 원주시 장미공원길 43-6 (단계동),033-745-0199,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
public:be79b69ae8d741a8,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,280,판부면보건지소,강원특별자치도 원주시 치악로 1501 (관설동),033-737-4538,의원,new_source_provided,1.0000,2026-07-15T23:14:40+09:00
wonju:13193045,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,281,샤인치과의원,강원특별자치도 원주시 봉화로 27 (단계동),033-744-7525,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13193083,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,282,은행나무치과의원,강원특별자치도 원주시 남원로 671 (명륜동),033-761-7754,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192752,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,283,영광의원,강원특별자치도 원주시 우산초교길 22 (우산동),033-731-1212,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192753,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,284,김정권내과의원,"강원특별자치도 원주시 중평길 12, 2층 (중앙동, 동남타워)",033-748-9798,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192754,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,285,푸른솔의원,"강원특별자치도 원주시 천사로 50, 2층 (단계동)",033-747-8259,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192930,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,286,원주가온한의원,"강원특별자치도 원주시 서원대로 380, 3층 (단구동, 동보노빌리티타워)",033-900-0121,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192755,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,287,우리아이소아청소년과의원,"강원특별자치도 원주시 단구로 388, 2층 (단구동)",033-761-2755,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192756,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,288,정웅교비뇨기과의원,강원특별자치도 원주시 원일로 106 (중앙동),033-735-6622,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192757,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,289,우리들성형외과의원,"강원특별자치도 원주시 서원대로 184, 4층 (단계동)",033-731-9551,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192931,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,290,아침한의원,"강원특별자치도 원주시 남원로 528, 1층 (단구동, kt링커스건물)",033-744-4034,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192932,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,291,계수나무한의원,강원특별자치도 원주시 치악로 1482 (단구동),033-765-1075,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192758,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,292,연세그린내과의원,"강원특별자치도 원주시 원문로 106, 3층 (단계동, 선암빌딩)",033-746-1723,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13193046,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,293,화이트e치과의원,"강원특별자치도 원주시 서원대로 502, 203,204호 (단구동, 골드프라자)",033-764-2804,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192858,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,294,연세플러스비뇨의학과의원,"강원특별자치도 원주시 원일로115번길 12, 7층 (일산동)",033-744-6875,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192759,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,295,누가이비인후과의원,"강원특별자치도 원주시 서원대로 396, 310호 (단구동, 스타월드프라자)",033-765-5075,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13193047,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,296,화성치과의원,강원특별자치도 원주시 치악로 1845 (인동),033-765-2875,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192933,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,297,김희성한의원,"강원특별자치도 원주시 능라동길 3, 304호 (무실동)",033-747-1875,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192934,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,298,어진한의원,강원특별자치도 원주시 시청로 555 (관설동),033-764-3999,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192760,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,299,원주교도소부속의원,강원특별자치도 원주시 북원로 2155 (무실동),033-741-4875,의원,name_address_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192761,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,300,한양정태열의원,"강원특별자치도 원주시 태장둔치길 55, 3층 (태장동)",033-748-7582,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13193048,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,301,한빛치과의원,"강원특별자치도 원주시 서원대로 396, 3층 (단구동, 스타월드)",033-766-3875,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192935,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,302,모아한의원,강원특별자치도 원주시 원일로 63 (원동),033-765-7533,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192762,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,303,신희경산부인과의원,"강원특별자치도 원주시 서원대로 158, 2층 (단계동)",033-735-0755,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13193049,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,304,서울수치과의원,"강원특별자치도 원주시 혁신로 53, 5층 504호 (반곡동)",033-748-7528,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13193051,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,305,예스치과의원,강원특별자치도 원주시 원일로 93 (일산동),033-744-2725,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13193050,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,306,원주교도소부속치과의원,강원특별자치도 원주시 북원로 2155 (무실동),033-741-4875,의원,name_address_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192763,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,307,연세고운맘소아청소년과의원,"강원특별자치도 원주시 시청로 86, 203호 (무실동, 부영골든빌)",033-742-9515,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192764,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,308,드림연세안과의원,"강원특별자치도 원주시 원일로 120, 2층 (중앙동)",033-742-0101,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192936,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,309,경희 해맑은한의원,"강원특별자치도 원주시 시청로 98, 2층 (무실동)",033-744-1075,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192937,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,310,흥업한의원,강원특별자치도 원주시 흥업면 남원로 67,033-762-6527,의원,phone_exact,1.0000,2026-07-15T23:14:40+09:00
wonju:13192938,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,311,인덕한의원,"강원특별자치도 원주시 남원로 589, 1층 (명륜동)",033-766-9966,의원,phone_exact,1.0000,2026-07-15T23:14:41+09:00
wonju:13192939,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,312,강남한의원,"강원특별자치도 원주시 남원로 441-2, 1층 (명륜동)",033-762-1275,의원,phone_exact,1.0000,2026-07-15T23:14:41+09:00
wonju:13192765,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,313,앨리스의원,"강원특별자치도 원주시 치악로 1786, 3층 (개운동, 양문 153빌딩)",033-762-2007,의원,phone_exact,1.0000,2026-07-15T23:14:41+09:00
wonju:13192766,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,314,제일의원,"강원특별자치도 원주시 중앙로 75, 1호 (중앙동)",033-746-3344,의원,phone_exact,1.0000,2026-07-15T23:14:41+09:00
wonju:13192767,clinic_2025-11-25,강원특별자치도 원주시_의원 정보_20251125.csv,2025-11-25,315,정내과의원,"강원특별자치도 원주시 단구로 353, 3층 (단구동)",033-761-0822,의원,phone_exact,1.0000,2026-07-15T23:14:41+09:00
