source,source_id,number_raw,category_raw,name_raw,address_raw,phone_raw,detail_url,map_action_raw,page,row_index,source_url,http_method,collected_at
wonju_health_medical_institution,13194123,1008,의료기기판매업소,세븐일레븐 원주반곡채움점,"강원특별자치도 원주시 황금로 34, 103호 (반곡동)",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194123&sc1=10&si1=27&cpn=101&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 황금로 34, 103호 (반곡동)','세븐일레븐 원주반곡채움점');",101,8,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=101,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194124,1009,의료기기판매업소,유주얼컴퍼니,"강원특별자치도 원주시 오성마을길 6, 1층 2호 (단구동)",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194124&sc1=10&si1=27&cpn=101&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 오성마을길 6, 1층 2호 (단구동)','유주얼컴퍼니');",101,9,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=101,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194125,1010,의료기기판매업소,주식회사 엠앤디,"강원특별자치도 원주시 웅비3길 4, 104호 (반곡동)",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194125&sc1=10&si1=27&cpn=101&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 웅비3길 4, 104호 (반곡동)','주식회사 엠앤디');",101,10,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=101,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194126,1011,의료기기판매업소,트윈테크,"강원특별자치도 원주시 천매봉길 36-11, 1층 (단구동)",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194126&sc1=10&si1=27&cpn=102&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 천매봉길 36-11, 1층 (단구동)','트윈테크');",102,1,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=102,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194127,1012,의료기기판매업소,지에스25 원주개운상지점,"강원특별자치도 원주시 개운4길 28, 1층 (개운동)",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194127&sc1=10&si1=27&cpn=102&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 개운4길 28, 1층 (개운동)','지에스25 원주개운상지점');",102,2,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=102,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194128,1013,의료기기판매업소,정우개발,"강원특별자치도 원주시 만대로 96, 504동 1303호 (무실동, 원주무실5주공아파트)",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194128&sc1=10&si1=27&cpn=102&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 만대로 96, 504동 1303호 (무실동, 원주무실5주공아파트)','정우개발');",102,3,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=102,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194129,1014,의료기기판매업소,3H지압침대 원주문막센터,"강원특별자치도 원주시 문막읍 왕건로 22, 2층 202호",033-735-3737,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194129&sc1=10&si1=27&cpn=102&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 문막읍 왕건로 22, 2층 202호','3H지압침대 원주문막센터');",102,4,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=102,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194130,1015,의료기기판매업소,효더함,"강원특별자치도 원주시 서원대로 35, 304동 1302호 (단계동, 원주 봉화산 벨라시티 3차 아파트)",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194130&sc1=10&si1=27&cpn=102&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 서원대로 35, 304동 1302호 (단계동, 원주 봉화산 벨라시티 3차 아파트)','효더함');",102,5,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=102,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194131,1016,의료기기판매업소,또바기바자르,"강원특별자치도 원주시 한지공원길 25-2, 303동 1101호 (명륜동, 더샵 원주센트럴파크 3단지)",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194131&sc1=10&si1=27&cpn=102&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 한지공원길 25-2, 303동 1101호 (명륜동, 더샵 원주센트럴파크 3단지)','또바기바자르');",102,6,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=102,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194132,1017,의료기기판매업소,(주)거상씨제이몰,"강원특별자치도 원주시 치악로 1626, 101호 (단구동)",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194132&sc1=10&si1=27&cpn=102&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 치악로 1626, 101호 (단구동)','(주)거상씨제이몰');",102,7,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=102,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194133,1018,의료기기판매업소,CU원주능마루길점,강원특별자치도 원주시 지정면 능마루길 1,,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194133&sc1=10&si1=27&cpn=102&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 지정면 능마루길 1','CU원주능마루길점');",102,8,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=102,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194134,1019,의료기기판매업소,주식회사 카이저메디텍,"강원특별자치도 원주시 지정면 간현로162번길 20-2, 1,2층",033-742-7097,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194134&sc1=10&si1=27&cpn=102&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 지정면 간현로162번길 20-2, 1,2층','주식회사 카이저메디텍');",102,9,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=102,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194135,1020,의료기기판매업소,씨유(CU)부영스타점,"강원특별자치도 원주시 배울로 49, 상가동 104,105,106호 (반곡동, 부영사랑으로 1단지 아파트)",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194135&sc1=10&si1=27&cpn=102&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 배울로 49, 상가동 104,105,106호 (반곡동, 부영사랑으로 1단지 아파트)','씨유(CU)부영스타점');",102,10,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=102,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194136,1021,의료기기판매업소,헬스스마트팜,"강원특별자치도 원주시 모란1길 70, 수정프라자 107호 (우산동)",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194136&sc1=10&si1=27&cpn=103&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 모란1길 70, 수정프라자 107호 (우산동)','헬스스마트팜');",103,1,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=103,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194137,1022,의료기기판매업소,선택,"강원특별자치도 원주시 흥업면 봉현길 118-15, 1동",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194137&sc1=10&si1=27&cpn=103&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 흥업면 봉현길 118-15, 1동','선택');",103,2,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=103,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194138,1023,의료기기판매업소,주)리하센스코리아,"강원특별자치도 원주시 입춘로 45, 엔터비즈타워 A-709호 (반곡동)",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194138&sc1=10&si1=27&cpn=103&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 입춘로 45, 엔터비즈타워 A-709호 (반곡동)','주)리하센스코리아');",103,3,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=103,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194139,1024,의료기기판매업소,스카이로켓,"강원특별자치도 원주시 소초면 갓바우길 99-5, 2층",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194139&sc1=10&si1=27&cpn=103&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 소초면 갓바우길 99-5, 2층','스카이로켓');",103,4,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=103,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194140,1025,의료기기판매업소,우진스킨케어,"강원특별자치도 원주시 능라동길 75, 5층 505호 (무실동)",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194140&sc1=10&si1=27&cpn=103&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 능라동길 75, 5층 505호 (무실동)','우진스킨케어');",103,5,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=103,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194141,1026,의료기기판매업소,CU원주일산원룸점,"강원특별자치도 원주시 일산로36번길 19, 1층 (일산동)",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194141&sc1=10&si1=27&cpn=103&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 일산로36번길 19, 1층 (일산동)','CU원주일산원룸점');",103,6,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=103,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194142,1027,의료기기판매업소,CU원주일산대로점,강원특별자치도 원주시 무실로 134(일산동),,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194142&sc1=10&si1=27&cpn=103&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 무실로 134(일산동)','CU원주일산대로점');",103,7,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=103,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194143,1028,의료기기판매업소,씨유단계공원점,"강원특별자치도 원주시 장미공원길 43-9, 1층 (단계동)",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194143&sc1=10&si1=27&cpn=103&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 장미공원길 43-9, 1층 (단계동)','씨유단계공원점');",103,8,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=103,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194144,1029,의료기기판매업소,리얼티앤인컴,"강원특별자치도 원주시 시청로 80, 쎈터프라자 903호 (무실동)",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194144&sc1=10&si1=27&cpn=103&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 시청로 80, 쎈터프라자 903호 (무실동)','리얼티앤인컴');",103,9,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=103,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194145,1030,의료기기판매업소,성주네,"강원특별자치도 원주시 나비허리길 188, 801동 1503호 (관설동, 원주단관8차청솔아파트)",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194145&sc1=10&si1=27&cpn=103&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 나비허리길 188, 801동 1503호 (관설동, 원주단관8차청솔아파트)','성주네');",103,10,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=103,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194146,1031,의료기기판매업소,세븐일레븐 원주푸르지오점,"강원특별자치도 원주시 봉화서부로 11, 지하층 1, 2호 (단계동, 원주봉화산푸르지오아파트)",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194146&sc1=10&si1=27&cpn=104&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 봉화서부로 11, 지하층 1, 2호 (단계동, 원주봉화산푸르지오아파트)','세븐일레븐 원주푸르지오점');",104,1,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=104,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194147,1032,의료기기판매업소,(주)코리아세븐 원주우산동보점,"강원특별자치도 원주시 진광길 24-7(우산동, 동보렉스아파트(1차))",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194147&sc1=10&si1=27&cpn=104&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 진광길 24-7(우산동, 동보렉스아파트(1차))','(주)코리아세븐 원주우산동보점');",104,2,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=104,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194148,1033,의료기기판매업소,(주)가영메디칼,"강원특별자치도 원주시 지정면 기업도시로 200, 의료기기종합지원센터 901호, 911호",033-901-9977,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194148&sc1=10&si1=27&cpn=104&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 지정면 기업도시로 200, 의료기기종합지원센터 901호, 911호','(주)가영메디칼');",104,3,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=104,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194149,1034,의료기기판매업소,주식회사 블리스본,"강원특별자치도 원주시 황금로 2, 제3층 제212호 (반곡동)",02-6952-2577,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194149&sc1=10&si1=27&cpn=104&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 황금로 2, 제3층 제212호 (반곡동)','주식회사 블리스본');",104,4,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=104,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194150,1035,의료기기판매업소,CU원주흥업경동점,강원특별자치도 원주시 흥업면 울업1길 34,,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194150&sc1=10&si1=27&cpn=104&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 흥업면 울업1길 34','CU원주흥업경동점');",104,5,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=104,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194151,1036,의료기기판매업소,(주)코리아세븐 원주채움점,"강원특별자치도 원주시 능라동길 30, 1층 113호 (무실동)",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194151&sc1=10&si1=27&cpn=104&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 능라동길 30, 1층 113호 (무실동)','(주)코리아세븐 원주채움점');",104,6,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=104,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194152,1037,의료기기판매업소,주식회사 에스에스비,"강원특별자치도 원주시 라옹정길 51-7, 3층 310호 (관설동)",033-901-2649,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194152&sc1=10&si1=27&cpn=104&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 라옹정길 51-7, 3층 310호 (관설동)','주식회사 에스에스비');",104,7,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=104,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194153,1038,의료기기판매업소,세븐일레븐 원주감영점,강원특별자치도 원주시 감영길 18(원동),,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194153&sc1=10&si1=27&cpn=104&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 감영길 18(원동)','세븐일레븐 원주감영점');",104,8,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=104,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194154,1039,의료기기판매업소,주식회사 소연메디칼,강원특별자치도 원주시 문막읍 문막공단길 222,033-743-7302,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194154&sc1=10&si1=27&cpn=104&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 문막읍 문막공단길 222','주식회사 소연메디칼');",104,9,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=104,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194155,1040,의료기기판매업소,위니아딤채에어컨명륜점,강원특별자치도 원주시 남원로 597(명륜동),033-746-1143,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194155&sc1=10&si1=27&cpn=104&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 남원로 597(명륜동)','위니아딤채에어컨명륜점');",104,10,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=104,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194156,1041,의료기기판매업소,주식회사밝음,"강원특별자치도 원주시 가현로 272, 본관1층 (태장동)",031-511-3999,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194156&sc1=10&si1=27&cpn=105&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 가현로 272, 본관1층 (태장동)','주식회사밝음');",105,1,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=105,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194157,1042,의료기기판매업소,씨유태장귀비점,"강원특별자치도 원주시 현충로58번길 46, 1층 (태장동)",033-735-4282,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194157&sc1=10&si1=27&cpn=105&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 현충로58번길 46, 1층 (태장동)','씨유태장귀비점');",105,2,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=105,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194158,1043,의료기기판매업소,연송컴퍼니,"강원특별자치도 원주시 단구초교길 6-13, 1층 (단구동)",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194158&sc1=10&si1=27&cpn=105&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 단구초교길 6-13, 1층 (단구동)','연송컴퍼니');",105,3,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=105,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194159,1044,의료기기판매업소,태영메디컬,"강원특별자치도 원주시 서원대로 500, 원주프리미엄아울렛 4층 402-G7호 (단구동)",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194159&sc1=10&si1=27&cpn=105&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 서원대로 500, 원주프리미엄아울렛 4층 402-G7호 (단구동)','태영메디컬');",105,4,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=105,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194160,1045,의료기기판매업소,지에스25 원주중앙로점,"강원특별자치도 원주시 중앙로 112, 1층 (중앙동)",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194160&sc1=10&si1=27&cpn=105&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 중앙로 112, 1층 (중앙동)','지에스25 원주중앙로점');",105,5,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=105,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194161,1046,의료기기판매업소,CU원주치악산점,"강원특별자치도 원주시 소초면 황골로 190, 1층",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194161&sc1=10&si1=27&cpn=105&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 소초면 황골로 190, 1층','CU원주치악산점');",105,6,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=105,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194162,1047,의료기기판매업소,지에스25 원주상지원룸점,"강원특별자치도 원주시 상지대길 34-14, 1층 (우산동)",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194162&sc1=10&si1=27&cpn=105&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 상지대길 34-14, 1층 (우산동)','지에스25 원주상지원룸점');",105,7,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=105,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194163,1048,의료기기판매업소,커먼웰스,"강원특별자치도 원주시 장전길 82, 205호 (태장동)",02-922-0493,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194163&sc1=10&si1=27&cpn=105&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 장전길 82, 205호 (태장동)','커먼웰스');",105,8,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=105,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194164,1049,의료기기판매업소,주식회사 에스앤에이치솔루션,"강원특별자치도 원주시 입춘로 45, 엔터비즈타워 C 동 1012호 (반곡동)",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194164&sc1=10&si1=27&cpn=105&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 입춘로 45, 엔터비즈타워 C 동 1012호 (반곡동)','주식회사 에스앤에이치솔루션');",105,9,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=105,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194165,1050,의료기기판매업소,현진메디케어,강원특별자치도 원주시 이화1길 41-3(단계동),,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194165&sc1=10&si1=27&cpn=105&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 이화1길 41-3(단계동)','현진메디케어');",105,10,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=105,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194166,1051,의료기기판매업소,현진메디케어,"강원특별자치도 원주시 이화1길 41-3, 102호 (단계동)",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194166&sc1=10&si1=27&cpn=106&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 이화1길 41-3, 102호 (단계동)','현진메디케어');",106,1,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=106,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194167,1052,의료기기판매업소,세븐일레븐 문막공단점,"강원특별자치도 원주시 문막읍 반산1로 22, 1층",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194167&sc1=10&si1=27&cpn=106&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 문막읍 반산1로 22, 1층','세븐일레븐 문막공단점');",106,2,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=106,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194168,1053,의료기기판매업소,세븐일레븐 원주상지리치점,"강원특별자치도 원주시 북원로2475번길 66, 1층 (우산동)",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194168&sc1=10&si1=27&cpn=106&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 북원로2475번길 66, 1층 (우산동)','세븐일레븐 원주상지리치점');",106,3,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=106,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194169,1054,의료기기판매업소,세븐일레븐 원주반곡길점,"강원특별자치도 원주시 반곡초교로 18, 1층 (반곡동)",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194169&sc1=10&si1=27&cpn=106&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 반곡초교로 18, 1층 (반곡동)','세븐일레븐 원주반곡길점');",106,4,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=106,GET,2026-07-15T22:55:11+09:00
wonju_health_medical_institution,13194170,1055,의료기기판매업소,세븐일레븐 뉴원주단계은행점,"강원특별자치도 원주시 원문로 175-1, 102호 (단계동, 단계은행아파트)",,https://www.wonju.go.kr/health/viewTnResrceDataPA.do?resrceNo=13194170&sc1=10&si1=27&cpn=106&key=1787&from=,"href=#n | onclick=javascript:fn_setAddressToMapPosition('강원특별자치도 원주시 원문로 175-1, 102호 (단계동, 단계은행아파트)','세븐일레븐 뉴원주단계은행점');",106,5,https://www.wonju.go.kr/health/selectResrceListPA3.do?key=1787&sc1=10&si1=27&cpn=106,GET,2026-07-15T22:55:11+09:00
